Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
683,0,1979.161133,-1180.674927,1356.462280,2038.608276,-1180.316040,1359.483154,2114.061768,-1176.465332,1361.870117
684,0,1979.107666,-1180.666260,1356.488525,2038.686768,-1180.273682,1359.552734,2114.131592,-1176.493408,1361.897827
685,0,1979.214478,-1180.679810,1356.463135,2038.753784,-1180.154419,1359.578857,2114.148926,-1176.480225,1361.920410
686,0,1979.216431,-1180.679077,1356.503052,2038.762817,-1180.295288,1359.636963,2114.162842,-1176.502319,1361.937012
687,0,1979.166138,-1180.668701,1356.553833,2038.652222,-1180.216064,1359.538574,2114.181641,-1176.499146,1361.918457
688,0,1979.115845,-1180.657593,1356.567139,2038.652222,-1180.256836,1359.536377,2114.232666,-1176.494141,1361.938477
689,0,1979.179321,-1180.645996,1356.556030,2038.666016,-1180.230957,1359.472534,2114.268066,-1176.522949,1361.950195
690,0,1979.132812,-1180.626709,1356.572998,2038.653809,-1180.279785,1359.491211,2114.226807,-1176.573242,1361.987183
691,0,1979.184570,-1180.638550,1356.550781,2038.628296,-1180.318237,1359.521606,2114.059570,-1176.420410,1361.907959
692,0,1979.177612,-1180.646851,1356.539673,2038.764893,-1180.125366,1359.574463,2114.053955,-1176.415649,1361.926880
693,0,1979.274170,-1180.672485,1356.475098,2038.674805,-1180.183594,1359.552490,2114.093994,-1176.406006,1361.921387
694,0,1979.269653,-1180.685303,1356.484131,2038.634521,-1180.248047,1359.497559,2114.051270,-1176.421265,1361.889648
695,0,1979.214233,-1180.672729,1356.468262,2038.656494,-1180.238037,1359.552612,2114.059570,-1176.455200,1361.880615
696,0,1979.165161,-1180.657349,1356.470459,2038.673218,-1180.230957,1359.510498,2114.123535,-1176.487671,1361.860474
697,0,1979.168091,-1180.655884,1356.463501,2038.752563,-1180.130371,1359.480835,2114.132568,-1176.517822,1361.875610
698,0,1979.115723,-1180.644165,1356.459106,2038.747314,-1180.158447,1359.512085,2114.130615,-1176.490723,1361.850952
699,0,1979.169800,-1180.656738,1356.480469,2038.637817,-1180.188232,1359.517334,2114.144043,-1176.505615,1361.866699
700,0,1979.210083,-1180.679810,1356.507690,2038.718262,-1180.260010,1359.527100,2114.169434,-1176.481201,1361.888550
701,0,1979.245483,-1180.704346,1356.418091,2038.753784,-1180.134277,1359.538574,2114.187012,-1176.563965,1361.912964
702,0,1979.207153,-1180.688721,1356.470215,2038.714844,-1180.256470,1359.515381,2114.112793,-1176.458008,1361.884766
703,0,1979.216919,-1180.681030,1356.512207,2038.733521,-1180.213379,1359.576904,2114.173340,-1176.523071,1361.948242
704,0,1979.220581,-1180.668457,1356.478027,2038.642822,-1180.223999,1359.508423,2114.196289,-1176.547729,1361.932983
705,0,1979.174927,-1180.652710,1356.519897,2038.643311,-1180.251099,1359.465088,2114.310059,-1176.637451,1361.978394
706,0,1979.175659,-1180.650024,1356.523560,2038.629517,-1180.239624,1359.484741,2114.312012,-1176.634033,1361.990112
707,0,1979.174438,-1180.650757,1356.537354,2038.634521,-1180.247925,1359.524292,2114.751709,-1176.931274,1362.137085
708,0,1979.115601,-1180.651855,1356.553833,2038.724854,-1180.252563,1359.620483,2114.465088,-1176.696167,1362.053345
709,0,1979.159912,-1180.665039,1356.566284,2038.767578,-1180.178467,1359.608276,2114.714111,-1176.859253,1362.126099
710,0,1979.162231,-1180.663818,1356.575439,2038.742554,-1180.310181,1359.584961,2114.447021,-1176.722900,1362.042603
711,0,1979.172974,-1180.656738,1356.536499,2038.761108,-1180.261719,1359.562256,2114.571777,-1176.796753,1362.073853
712,0,1979.122192,-1180.642822,1356.535400,2038.673340,-1180.102051,1359.513916,2114.670654,-1176.848022,1362.069336
713,0,1979.177368,-1180.648315,1356.513794,2038.673584,-1180.248779,1359.520264,2114.690674,-1176.833618,1362.068481
714,0,1979.120850,-1180.639404,1356.516602,2038.691284,-1180.184448,1359.555786,2114.552979,-1176.815674,1362.049438
715,0,1979.172485,-1180.647095,1356.510254,2038.744629,-1180.135132,1359.549072,2114.268066,-1176.613159,1361.945068
716,0,1979.056396,-1180.644775,1356.524048,2038.715088,-1180.304077,1359.555298,2114.416016,-1176.742188,1362.026733
717,0,1978.995850,-1180.646240,1356.510498,2038.677002,-1179.630615,1359.447754,2114.383789,-1176.722900,1362.007690
718,0,1979.106201,-1180.665039,1356.502441,2038.592041,-1179.979614,1359.474976,2114.521729,-1176.807739,1362.091431
719,0,1979.063354,-1180.635620,1356.520874,2038.725586,-1180.001343,1359.547485,2114.540283,-1176.766602,1362.065063
720,0,1979.068970,-1180.628052,1356.527344,2038.618042,-1179.951294,1359.416016,2114.547852,-1176.775879,1362.050903
721,0,1979.068115,-1180.629272,1356.535278,2038.649780,-1179.976440,1359.436646,2114.590820,-1176.803711,1362.071655
722,0,1979.064575,-1180.637695,1356.540527,2038.729248,-1179.981323,1359.477783,2114.586914,-1176.823486,1362.075195
723,0,1979.110229,-1180.662720,1356.535034,2038.651489,-1180.018555,1359.469238,2114.255127,-1176.610962,1361.946411
724,0,1979.050537,-1180.666992,1356.547241,2038.697266,-1180.110962,1359.544434,2114.439941,-1176.757202,1362.029663
725,0,1979.054443,-1180.657471,1356.550171,2038.751099,-1180.049927,1359.564087,2114.644531,-1176.869995,1362.130005
726,0,1979.064575,-1180.640137,1356.546509,2038.654541,-1180.020386,1359.585449,2114.479980,-1176.761230,1362.081299
727,0,1979.116455,-1180.657959,1356.527344,2038.762329,-1180.174438,1359.566162,2114.650391,-1176.898315,1362.134644
728,0,1979.064941,-1180.643311,1356.540039,2038.773315,-1180.183105,1359.582886,2114.292236,-1176.638306,1361.978394
729,0,1979.169800,-1180.664062,1356.519775,2038.647461,-1180.205444,1359.495483,2114.563232,-1176.807861,1362.060059
730,0,1979.255493,-1180.690552,1356.442871,2038.740601,-1180.175659,1359.540771,2114.593994,-1176.804199,1362.074829

